SA,NO3,PO4,depth,lat,lon
33.3267458841745,0.9,0.51,2,33.483333,-122.533333
33.1760356442254,0.3,0.49,0,33.15,-123.216666
33.1760363493277,0.3,0.49,1,33.15,-123.216666
33.7889181924682,NaN,0.29,0,34.166666,-119.991666
33.7587764278005,0.1,0.47,0,34.125,-119.516666
33.758777145288,0.1,0.47,1,34.125,-119.516666
NaN,NaN,0.38,0,33.883333,-120.2
33.6783983886867,NaN,0.16,0,33.833333,-118.625
33.8190599571359,0.1,0.2,0,33.666666,-118.966666
33.6984928984651,NaN,0.32,0,33.508333,-119.325
33.6984936146714,NaN,0.32,1,33.508333,-119.325
33.6181148593513,NaN,0.49,0,33.466666,-117.775
33.6181155738493,NaN,0.49,1,33.466666,-117.775
33.778870937579,0.1,0.25,0,33.341666,-118.05
33.7788716554935,0.1,0.25,1,33.341666,-118.05
33.8190599571359,NaN,0.16,0,33.216666,-118.4
33.8190606759046,NaN,0.16,1,33.216666,-118.4
33.7386819180221,NaN,0.23,0,33.116666,-118.508333
33.7386826350825,NaN,0.23,1,33.116666,-118.508333
33.557831330016,NaN,0.42,0,32.7,-119.5
33.5578320432327,NaN,0.42,1,32.7,-119.5
33.3166972126745,NaN,0.45,0,32.5,-119.925
33.3166979207664,NaN,0.45,1,32.5,-119.925
33.3870279968991,NaN,0.4,0,32.1,-120.633333
33.3870287064857,NaN,0.4,1,32.1,-120.633333
33.2966027028961,NaN,0.76,0,31.75,-121.316666
33.2966034105609,NaN,0.76,1,31.75,-121.316666
33.9396270158066,NaN,0.23,0,32.658333,-117.858333
33.9396277371378,NaN,0.23,1,32.658333,-117.858333
33.7889181924682,NaN,0.34,0,32.466666,-118.2
33.7889189105963,NaN,0.34,1,32.466666,-118.2
NaN,NaN,0.2,0,32.625,-117.366666
33.7155732317768,NaN,0.33,0,32.933333,-117.283333
33.6733747612421,NaN,0.37,0,32.908333,-117.366666
33.6733754769145,NaN,0.37,1,32.908333,-117.366666
33.8250883100694,NaN,0.33,0,32.833333,-117.516666
33.622133761307,NaN,0.11,0,32.183333,-117.283333
33.8130316042023,NaN,0.15,0,32.091666,-117.483333
33.8130323228429,NaN,0.15,1,32.091666,-117.483333
33.8270977610472,NaN,0.22,0,31.933333,-117.833333
33.8270984799868,NaN,0.22,1,31.933333,-117.833333
33.5919919966393,NaN,0.17,0,31.675,-116.775
33.7185874082436,NaN,0.17,0,31.508333,-117.1
33.718588124877,NaN,0.17,1,31.508333,-117.1
33.6171101338624,NaN,0.2,0,31.35,-117.45
33.6140959573957,NaN,0.24,0,31.016666,-118.116666
33.6140966718082,NaN,0.24,1,31.016666,-118.116666
33.5688833103941,NaN,0.17,0,30.75,-118.716666
33.6171101338624,NaN,0.33,0,30.4,-119.45
33.617110848339,NaN,0.33,1,30.4,-119.45
33.5035761536142,NaN,0.26,0,30.066666,-120.125
33.5718974868609,NaN,0.24,0,29.775,-116
33.6944739965095,NaN,0.15,0,29.608333,-116.325
33.6562944279304,NaN,0.17,0,29.275,-116.983333
33.6562951432398,NaN,0.17,1,29.275,-116.983333
33.7989654473574,NaN,0.17,0,28.941666,-117.65
33.7989661656991,NaN,0.17,1,28.941666,-117.65
33.7115543298211,NaN,0.26,0,28.275,-118.958333
33.711555046305,NaN,0.26,1,28.275,-118.958333
33.8763293100045,NaN,0.28,0,28.325,-115.408333
33.8391544669143,NaN,0.17,0,28.283333,-114.9
33.7155732317768,0.2,0.2,0,27.35,-116.166666
33.7155739483461,0.2,0.2,1,27.35,-116.166666
33.8240835845805,NaN,0.04,0,26.875,-117.166666
34.0913405646339,NaN,0.07,0,26.541666,-117.808333
34.0019199961198,NaN,0,0,26.216666,-118.458333
34.0019207187749,NaN,0,1,26.216666,-118.458333
34.4138574465781,NaN,0.17,0,26.491666,-113.483333
34.4138581779882,NaN,0.17,1,26.491666,-113.483333
34.1335390351686,NaN,0.17,0,26.15,-114.125
34.1335397606211,NaN,0.17,1,26.15,-114.125
NaN,NaN,0.17,0,25.816666,-114.808333
33.7396873605928,NaN,0.17,1,25.816666,-114.808333
33.8863765648937,NaN,0.2,0,25.483333,-115.4
34.5997316620288,NaN,0.15,0,25.583333,-112.308333
34.7152750932549,NaN,0.2,0,25.325,-112.75
34.7152758310712,NaN,0.2,1,25.325,-112.75
34.5655709954054,NaN,0.31,0,25,-113.391666
34.56557173004,NaN,0.31,1,25,-113.391666
34.7584782892785,NaN,0.13,0,24.65,-114.025
34.7584790280131,NaN,0.13,1,24.65,-114.025
34.1395673881022,NaN,0.15,0,24.333333,-114.658333
34.1395681136828,NaN,0.15,1,24.333333,-114.658333
33.6884456435759,NaN,0.24,0,32.183333,-117.283333
33.6984928984651,NaN,0.16,0,31.933333,-117.833333
33.6984943308777,NaN,0.16,2,31.933333,-117.833333
33.5779258397944,NaN,0.29,0,31.675,-116.775
33.6884456435759,NaN,0.22,0,31.508333,-117.1
33.6583038789082,NaN,0.31,0,31.35,-117.45
33.6583045942604,NaN,0.31,1,31.35,-117.45
33.7185874082436,NaN,0.33,0,31.016666,-118.116666
33.718588124877,NaN,0.33,1,31.016666,-118.116666
33.5176423104591,NaN,0.4,0,30.75,-118.716666
33.5477840751268,NaN,0.38,0,30.4,-119.45
33.54778478813,NaN,0.38,1,30.4,-119.45
33.6281621142406,NaN,0.24,0,30.066666,-120.125
33.427217016456,NaN,0.24,0,29.675,-120.783333
33.4875005457914,NaN,0.18,0,29.775,-116
33.4875026809573,NaN,0.18,3,29.775,-116
33.6080676044621,NaN,0.31,0,29.608333,-116.325
33.7487291729113,0.5,0.33,0,29.275,-116.983333
33.7487298901853,0.5,0.33,1,29.275,-116.983333
33.6583038789082,NaN,0.36,0,28.941666,-117.65
33.6583053096125,NaN,0.36,2,28.941666,-117.65
33.8190599571359,0.1,0.31,0,28.608333,-118.3
33.8190606759046,0.1,0.31,1,28.608333,-118.3
